Source URL,Target URL,Hreflang,Target Status,Issue Type,Severity,Recommendation,Final URL
"https://www.nicotine-pouches.org/us/blog/what-do-nicotine-pouches-do-to-your-gums","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/when-were-nicotine-pouches-invented","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/are-nicotine-pouches-legal","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/rave-mango-django","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/stripe-blizzard","https://www.nicotine-pouches.org/us/product/stripe-blizzard","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/bloody-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/rabbit-jalapeno-lime","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-uk-ban","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/tacja-blueberry-sour-raspberry","https://www.nicotine-pouches.org/us/product/tacja-blueberry-sour-raspberry","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/how-long-do-you-keep-nicotine-pouches-in-2","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/klint-rose","https://www.nicotine-pouches.org/us/product/klint-rose","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-zyn","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/elf-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/apres-tangerine","https://www.nicotine-pouches.org/us/product/apres-tangerine","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/iceberg-watermelon-mint-gum","https://www.nicotine-pouches.org/us/product/iceberg-watermelon-mint-gum","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/goat-tropical","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/killa-pineapple","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/brand/elux","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-cheap","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/nordic-spirit-nicotine-pouches-side-effects","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/klar-citrus","https://www.nicotine-pouches.org/us/product/klar-citrus","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/elux-watermelon-ice","https://www.nicotine-pouches.org/us/product/elux-watermelon-ice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-near-me","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/chapo-brutal-cold","https://www.nicotine-pouches.org/us/product/chapo-brutal-cold","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/brand/loop","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/poke-watermelon","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/snatch-forest-fruits","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/rush-icy-grape","https://www.nicotine-pouches.org/us/product/rush-icy-grape","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/brand/level","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/ubbs-peach-passion","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/ubbs-spearmint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/ace-berry-breeze","https://www.nicotine-pouches.org/us/product/ace-berry-breeze","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/fix-green-mango-lemongrass","https://www.nicotine-pouches.org/us/product/fix-green-mango-lemongrass","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/killa-mango-ice","https://www.nicotine-pouches.org/us/product/killa-mango-ice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-sainsburys","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/stripe-sugar-pine","https://www.nicotine-pouches.org/us/product/stripe-sugar-pine","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/77-raspberry","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/what-you-need-to-know-about-metal-zyn-can","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/zyn-bellini","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/vid-chili-chocolate","https://www.nicotine-pouches.org/us/product/vid-chili-chocolate","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/iceberg-strawberry-mango-gum","https://www.nicotine-pouches.org/us/product/iceberg-strawberry-mango-gum","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/iceberg-apple-lemon-pineapple","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/skruf-frozen-mint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/loop-spicy-apple","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/rush-berry-ice","https://www.nicotine-pouches.org/us/product/rush-berry-ice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-pablo","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/lundgrens-fjallskog","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/77-strawberry","https://www.nicotine-pouches.org/us/product/77-strawberry","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/eos-ice-blueberry","https://www.nicotine-pouches.org/us/product/eos-ice-blueberry","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/iceberg-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/iceberg-pineapple-mango-coconut","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/killa-liquorice","https://www.nicotine-pouches.org/us/product/killa-liquorice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/ace-red-apple-cinnamon","https://www.nicotine-pouches.org/us/product/ace-red-apple-cinnamon","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/noat-spicy-honey-melon","https://www.nicotine-pouches.org/us/product/noat-spicy-honey-melon","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/klint-mint","https://www.nicotine-pouches.org/us/product/klint-mint","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/velo-lofty-liquorice","https://www.nicotine-pouches.org/us/product/velo-lofty-liquorice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/tacja-mint","https://www.nicotine-pouches.org/us/product/tacja-mint","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/frequently-asked-questions","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/on-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/sainsburys-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/iceberg-dragon-fire","https://www.nicotine-pouches.org/us/product/iceberg-dragon-fire","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-sample","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/eos-ice-mint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/pablo-frosted-ice","https://www.nicotine-pouches.org/us/product/pablo-frosted-ice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/iceberg-cherry","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/ubbs-peach-passion","https://www.nicotine-pouches.org/us/product/ubbs-peach-passion","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/on-berry","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/tacja-cherry-ice","https://www.nicotine-pouches.org/us/product/tacja-cherry-ice","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/stripe-citrus-cloud","https://www.nicotine-pouches.org/us/product/stripe-citrus-cloud","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/who-owns-velo-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/nicotine-pouches-velo","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/pablo-ice-cold","https://www.nicotine-pouches.org/us/product/pablo-ice-cold","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/where-can-i-buy-nicotine-pouches-near-me-2","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/lips-strawberry","https://www.nicotine-pouches.org/us/product/lips-strawberry","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/what-you-need-to-know-about-positive-effects-of-nicotine","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/stng-berry-seltzer","https://www.nicotine-pouches.org/us/product/stng-berry-seltzer","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/vendor/snus-vikings","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/how-bad-are-nicotine-pouches-for-your-gums","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/vid-minty-lemon","https://www.nicotine-pouches.org/us/product/vid-minty-lemon","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/77-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/brand/noat","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/brand/white","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/white-fox-peppered-mint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/klint-pomegranate","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/apres-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/rush-mango-freeze","https://www.nicotine-pouches.org/us/product/rush-mango-freeze","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/stellar-mint-storm","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/what-you-need-to-know-about-velo-2","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/elux-apple","https://www.nicotine-pouches.org/us/product/elux-apple","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/kurwa-grapefruit-lemonily-vanilla","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/nicotine-lip-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/apres-cola","https://www.nicotine-pouches.org/us/product/apres-cola","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/nois-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/us/blog/are-nicotine-pouches-legal-in-uk","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/xqs-elderflower","https://www.nicotine-pouches.org/us/product/xqs-elderflower","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/lumi-nicotine-pouches","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/clew-coffee","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/ace-x-cool-mint","https://www.nicotine-pouches.org/us/product/ace-x-cool-mint","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/xo-spearmint","https://www.nicotine-pouches.org/us/product/xo-spearmint","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/thunder-deep-freeze","https://www.nicotine-pouches.org/us/product/thunder-deep-freeze","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/kurwa-kiwi-apple","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/lynx-tropical-passion","https://www.nicotine-pouches.org/us/product/lynx-tropical-passion","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/velo-bright-spearmint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/velo-zest-flame","https://www.nicotine-pouches.org/us/product/velo-zest-flame","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/us/blog/what-is-nicotine-the-ultimate-guide","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/kurwa-blueberry-marmalade","https://www.nicotine-pouches.org/us/product/kurwa-blueberry-marmalade","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
"https://www.nicotine-pouches.org/product/lyft-cucumber-mint","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/iceberg-berries","https://www.nicotine-pouches.org/us/","en-us",308,"308 Redirect","MEDIUM","Update hreflang to point directly to final URL (https://www.nicotine-pouches.org/us) to avoid redirect chains.","https://www.nicotine-pouches.org/us"
"https://www.nicotine-pouches.org/product/helwit-orange","https://www.nicotine-pouches.org/us/product/helwit-orange","en-US",404,"404 Error","HIGH","Fix broken hreflang: Target URL returns 404. Either update the hreflang to point to a valid URL or remove it.","N/A"
